APCS	HIST1H3E
APCS	HIST1H3F
APCS	HIST1H3G
APCS	HIST1H3H
APCS	HIST1H3I
APCS	HIST1H3J
APCS	HIST1H4A
APCS	HIST1H4B
APCS	HIST1H4C
APCS	HIST1H4D
APCS	HIST1H4E
APCS	HIST1H4F
APCS	HIST1H4H
APCS	HIST1H4I
APCS	HIST1H4J
APCS	HIST1H4K
APCS	HIST1H4L
APCS	HIST2H2AA3
APCS	HIST2H2AA4
APCS	HIST2H2AC
APCS	HIST2H2BE
APCS	HIST2H3A
APCS	HIST2H3C
APCS	HIST2H3D
APCS	HIST2H4A
APCS	HIST2H4B
APCS	HIST3H2BB
APCS	HIST4H4
APCS	HSPG2
APEX1	ARNT
APEX1	CCNO
APEX1	EGR1
APEX1	EPAS1
APEX1	FEN1
APEX1	FOS
APEX1	GZMA
APEX1	HMGB2
APEX1	HUS1
APEX1	LIG1
APEX1	MBD4
APEX1	MPG
APEX1	MUTYH
APEX1	NEIL1
APEX1	NEIL2
APEX1	NEIL3
APEX1	NME1
APEX1	NTHL1
APEX1	OGG1
APEX1	POLB
APEX1	POLD1
APEX1	POLD2
APEX1	POLD3
APEX1	POLD4
APEX1	RECQL4
APEX1	RELA
APEX1	SET
APEX1	SIRT1
APEX1	SMUG1
APEX1	TDG
APEX1	TP53
APEX1	UNG
APH1A	APH1B
APH1A	CNTN1
APH1A	CNTN6
APH1A	CTNNB1
APH1A	DLL1
APH1A	DLL4
APH1A	DNER
APH1A	DTX1
APH1A	DTX2
APH1A	DTX4
APH1A	ERBB4
APH1A	FBXW11
APH1A	ITGB3BP
APH1A	NCSTN
APH1A	NGF
APH1A	NGFR
APH1A	NOTCH1
APH1A	NOTCH2
APH1A	NOTCH3
APH1A	NOTCH4
APH1A	PSEN1
APH1A	PSEN2
APH1A	PSENEN
APH1A	SDC3
APH1A	SORT1
APH1A	TRAF6
APH1A	ZNF274
APH1B	CNTN1
APH1B	CNTN6
APH1B	CTNNB1
APH1B	DLL1
APH1B	DLL4
APH1B	DNER
APH1B	DTX1
APH1B	DTX2
APH1B	DTX4
APH1B	ERBB4
APH1B	FBXW11
APH1B	ITGB3BP
APH1B	NCSTN
APH1B	NGF
APH1B	NGFR
APH1B	NOTCH1
APH1B	NOTCH2
APH1B	NOTCH3
APH1B	NOTCH4
APH1B	PSEN1
APH1B	PSEN2
APH1B	PSENEN
APH1B	SDC3
APH1B	SORT1
APH1B	TRAF6
APH1B	ZNF274
APIP	ENOPH1
APIP	MRI1
APITD1	APITD1-CORT
APITD1	AURKB
APITD1	B9D2
APITD1	BIRC5
APITD1	BLM
APITD1	BUB1
APITD1	BUB1B
APITD1	BUB3
APITD1	C17orf70
APITD1	C19orf40
APITD1	CASC5
APITD1	CCNB1
APITD1	CCNB2
APITD1	CDC20
APITD1	CDCA5
APITD1	CDCA8
APITD1	CDK1
APITD1	CENPA
APITD1	CENPC
APITD1	CENPE
APITD1	CENPF
APITD1	CENPH
APITD1	CENPI
APITD1	CENPK
APITD1	CENPL
APITD1	CENPM
APITD1	CENPN
APITD1	CENPO
APITD1	CENPP
APITD1	CENPQ
APITD1	CENPT
APITD1	CKAP5
APITD1	CLASP1
APITD1	CLASP2
APITD1	CLIP1
APITD1	DSN1
APITD1	ERCC6L
APITD1	ESPL1
APITD1	FANCA
APITD1	FANCB
APITD1	FANCC
APITD1	FANCE
APITD1	FANCF
APITD1	FANCG
APITD1	FANCL
APITD1	FANCM
APITD1	HES1
APITD1	INCENP
APITD1	ITGB3BP
APITD1	KIF18A
APITD1	KIF2A
APITD1	KIF2B
APITD1	KIF2C
APITD1	KNTC1
APITD1	MAD1L1
APITD1	MAD2L1
APITD1	MAPRE1
APITD1	MIS12
APITD1	MLF1IP
APITD1	NDC80
APITD1	NDE1
APITD1	NDEL1
APITD1	NSL1
APITD1	NUDC
APITD1	NUF2
APITD1	NUP107
APITD1	NUP133
APITD1	NUP160
APITD1	NUP37
APITD1	NUP43
APITD1	NUP85
APITD1	NUP98
APITD1	PAFAH1B1
APITD1	PDS5A
APITD1	PDS5B
APITD1	PLK1
APITD1	PMF1
APITD1	PMF1-BGLAP
APITD1	PPP1CC
APITD1	PPP2CA
APITD1	PPP2CB
APITD1	PPP2R1A
APITD1	PPP2R1B
APITD1	PPP2R5A
APITD1	PPP2R5B
APITD1	PPP2R5C
APITD1	PPP2R5D
APITD1	PPP2R5E
APITD1	RAD21
APITD1	RANBP2
APITD1	RANGAP1
APITD1	RCC2
APITD1	RMI1
APITD1	RPS27
APITD1	SEC13
APITD1	SEH1L
APITD1	SGOL1
APITD1	SGOL2
APITD1	SKA1
APITD1	SKA2
APITD1	SMC1A
APITD1	SMC3
APITD1	SPC24
APITD1	SPC25
APITD1	SPDL1
APITD1	STAG1
APITD1	STAG2
APITD1	TAOK1
APITD1	TOP3A
APITD1	UBE2T
APITD1	WAPAL
APITD1	XPO1
APITD1	ZW10
APITD1	ZWILCH
APITD1	ZWINT
APITD1-CORT	AURKB
APITD1-CORT	B9D2
APITD1-CORT	BIRC5
APITD1-CORT	BLM
APITD1-CORT	BUB1
APITD1-CORT	BUB1B
APITD1-CORT	BUB3
APITD1-CORT	C17orf70
APITD1-CORT	C19orf40
APITD1-CORT	CASC5
APITD1-CORT	CCNB1
APITD1-CORT	CCNB2
APITD1-CORT	CDC20
APITD1-CORT	CDCA5
APITD1-CORT	CDCA8
APITD1-CORT	CDK1
APITD1-CORT	CENPA
APITD1-CORT	CENPC
APITD1-CORT	CENPE
APITD1-CORT	CENPF
APITD1-CORT	CENPH
APITD1-CORT	CENPI
APITD1-CORT	CENPK
APITD1-CORT	CENPL
APITD1-CORT	CENPM
APITD1-CORT	CENPN
APITD1-CORT	CENPO
APITD1-CORT	CENPP
APITD1-CORT	CENPQ
APITD1-CORT	CENPT
APITD1-CORT	CKAP5
APITD1-CORT	CLASP1
APITD1-CORT	CLASP2
APITD1-CORT	CLIP1
APITD1-CORT	DSN1
APITD1-CORT	ERCC6L
APITD1-CORT	ESPL1
APITD1-CORT	FANCA
APITD1-CORT	FANCB
APITD1-CORT	FANCC
APITD1-CORT	FANCE
APITD1-CORT	FANCF
APITD1-CORT	FANCG
APITD1-CORT	FANCL
APITD1-CORT	FANCM
APITD1-CORT	HES1
APITD1-CORT	INCENP
APITD1-CORT	ITGB3BP
APITD1-CORT	KIF18A
APITD1-CORT	KIF2A
APITD1-CORT	KIF2B
APITD1-CORT	KIF2C
APITD1-CORT	KNTC1
APITD1-CORT	MAD1L1
APITD1-CORT	MAD2L1
APITD1-CORT	MAPRE1
APITD1-CORT	MIS12
APITD1-CORT	MLF1IP
APITD1-CORT	NDC80
APITD1-CORT	NDE1
APITD1-CORT	NDEL1
APITD1-CORT	NSL1
APITD1-CORT	NUDC
APITD1-CORT	NUF2
APITD1-CORT	NUP107
APITD1-CORT	NUP133
APITD1-CORT	NUP160
APITD1-CORT	NUP37
APITD1-CORT	NUP43
APITD1-CORT	NUP85
APITD1-CORT	NUP98
APITD1-CORT	PAFAH1B1
APITD1-CORT	PDS5A
APITD1-CORT	PDS5B
APITD1-CORT	PLK1
APITD1-CORT	PMF1
APITD1-CORT	PMF1-BGLAP
APITD1-CORT	PPP1CC
APITD1-CORT	PPP2CA
APITD1-CORT	PPP2CB
APITD1-CORT	PPP2R1A
APITD1-CORT	PPP2R1B
APITD1-CORT	PPP2R5A
APITD1-CORT	PPP2R5B
APITD1-CORT	PPP2R5C
APITD1-CORT	PPP2R5D
APITD1-CORT	PPP2R5E
APITD1-CORT	RAD21
APITD1-CORT	RANBP2
APITD1-CORT	RANGAP1
APITD1-CORT	RCC2
APITD1-CORT	RMI1
APITD1-CORT	RPS27
APITD1-CORT	SEC13
APITD1-CORT	SEH1L
APITD1-CORT	SGOL1
APITD1-CORT	SGOL2
APITD1-CORT	SKA1
APITD1-CORT	SKA2
APITD1-CORT	SMC1A
APITD1-CORT	SMC3
APITD1-CORT	SPC24
APITD1-CORT	SPC25
APITD1-CORT	SPDL1
APITD1-CORT	STAG1
APITD1-CORT	STAG2
APITD1-CORT	TAOK1
APITD1-CORT	TOP3A
APITD1-CORT	UBE2T
APITD1-CORT	WAPAL
APITD1-CORT	XPO1
APITD1-CORT	ZW10
APITD1-CORT	ZWILCH
APITD1-CORT	ZWINT
APLF	DCLRE1C
APLF	LIG4
APLF	PARP1
APLF	POLM
APLF	PRKDC
APLF	XRCC4
APLF	XRCC5
APLF	XRCC6
APLN	APLNR
APLN	GNAI1
APLN	GNAI2
APLN	GNAI3
APLN	GNAT3
APLN	GNB1
APLN	GNB2
APLN	GNB3
APLN	GNB4
APLN	GNB5
APLN	GNG10
APLN	GNG11
APLN	GNG12
APLN	GNG13
APLN	GNG2
APLN	GNG3
APLN	GNG4
APLN	GNG5
APLN	GNG7
APLN	GNG8
APLN	GNGT1
APLN	GNGT2
APLNR	GNAI1
APLNR	GNAI2
APLNR	GNAI3
APLNR	GNAT3
APLNR	GNB1
APLNR	GNB2
APLNR	GNB3
APLNR	GNB4
APLNR	GNB5
APLNR	GNG10
APLNR	GNG11
APLNR	GNG12
APLNR	GNG13
APLNR	GNG2
APLNR	GNG3
APLNR	GNG4
APLNR	GNG5
APLNR	GNG7
APLNR	GNG8
APLNR	GNGT1
APLNR	GNGT2
APOA1	APOA2
APOA1	APOA5
APOA1	APOB
APOA1	APOC2
APOA1	APOC3
APOA1	APOE
APOA1	APOL1
APOA1	BMP1
APOA1	CALR
APOA1	CARM1
APOA1	CD36
APOA1	CETP
APOA1	CHD9
APOA1	CREBBP
APOA1	CUBN
APOA1	FOXA2
APOA1	GPC1
APOA1	GPC2
APOA1	GPC3
APOA1	GPC4
APOA1	GPC5
APOA1	GPC6
APOA1	HBA1
APOA1	HBA2
APOA1	HBB
APOA1	HELZ2
APOA1	HNF4A
APOA1	HPR
APOA1	HSP90B1
APOA1	HSPG2
APOA1	LCAT
APOA1	LDLR
APOA1	LPL
APOA1	LRP1
APOA1	LRP10
APOA1	LRP12
APOA1	LRP2
APOA1	LRP8
APOA1	MED1
APOA1	MSR1
APOA1	MTTP
APOA1	NCOA1
APOA1	NCOA2
APOA1	NCOA6
APOA1	P4HB
APOA1	PLTP
APOA1	PPARA
APOA1	RXRA
APOA1	SAR1B
APOA1	SCARB1
APOA1	SDC1
APOA1	SDC2
APOA1	SDC3
APOA1	SDC4
APOA1	SMARCD3
APOA1	TBL1X
APOA1	TBL1XR1
APOA1	TGS1
APOA1BP	CARKD
APOA1BP	GAPDH
APOA2	APOA5
APOA2	APOB
APOA2	APOC2
APOA2	APOC3
APOA2	APOE
APOA2	CARM1
APOA2	CHD9
APOA2	CREBBP
APOA2	GPC1
APOA2	GPC2
APOA2	GPC3
APOA2	GPC4
APOA2	GPC5
APOA2	GPC6
APOA2	HELZ2
APOA2	HSPG2
APOA2	LDLR
APOA2	LPL
APOA2	LRP1
APOA2	LRP10
APOA2	LRP12
APOA2	LRP2
APOA2	LRP8
APOA2	MED1
APOA2	MTTP
APOA2	NCOA1
APOA2	NCOA2
APOA2	NCOA6
APOA2	P4HB
APOA2	PPARA
APOA2	RXRA
APOA2	SAR1B
APOA2	SDC1
APOA2	SDC2
APOA2	SDC3
APOA2	SDC4
APOA2	SMARCD3
APOA2	TBL1X
APOA2	TBL1XR1
APOA2	TGS1
APOA5	APOB
APOA5	APOC2
APOA5	APOC3
APOA5	APOE
APOA5	CARM1
APOA5	CHD9
APOA5	CREBBP
APOA5	HELZ2
APOA5	MED1
APOA5	NCOA1
APOA5	NCOA2
APOA5	NCOA6
APOA5	PPARA
APOA5	RXRA
APOA5	SMARCD3
APOA5	TBL1X
APOA5	TBL1XR1
APOA5	TGS1
APOB	APOC2
APOB	APOC3
APOB	APOE
APOB	APOF
APOB	CD36
APOB	COLEC12
APOB	FGR
APOB	FOXA1
APOB	GPC1
APOB	GPC2
APOB	GPC3
APOB	GPC4
APOB	GPC5
APOB	GPC6
APOB	HSPG2
APOB	ITGAM
APOB	ITGB2
APOB	LDLR
APOB	LDLRAP1
APOB	LIPC
APOB	LPL
APOB	LRP1
APOB	LRP10
APOB	LRP12
APOB	LRP2
APOB	LRP8
APOB	MSR1
APOB	MTTP
APOB	NR2F2
APOB	OLR1
APOB	P4HB
APOB	PECAM1
APOB	SAR1B
APOB	SCARB1
APOB	SCARF1
APOB	SDC1
APOB	SDC2
APOB	SDC3
APOB	SDC4
APOB	SP1
APOB	STAB1
APOB	STAB2
APOBEC3G	BANF1
APOBEC3G	CUL5
APOBEC3G	HMGA1
APOBEC3G	PPIA
APOBEC3G	PSIP1
APOBEC3G	PSMA1
APOBEC3G	PSMA2
APOBEC3G	PSMA3
APOBEC3G	PSMA4
APOBEC3G	PSMA5
APOBEC3G	PSMA6
APOBEC3G	PSMA7
APOBEC3G	PSMA8
APOBEC3G	PSMB1
APOBEC3G	PSMB10
APOBEC3G	PSMB11
APOBEC3G	PSMB2
APOBEC3G	PSMB3
APOBEC3G	PSMB4
APOBEC3G	PSMB5
APOBEC3G	PSMB6
APOBEC3G	PSMB7
APOBEC3G	PSMB8
APOBEC3G	PSMB9
APOBEC3G	PSMC1
APOBEC3G	PSMC2
APOBEC3G	PSMC3
APOBEC3G	PSMC4
APOBEC3G	PSMC5
APOBEC3G	PSMC6
APOBEC3G	PSMD1
APOBEC3G	PSMD10
APOBEC3G	PSMD11
APOBEC3G	PSMD12
APOBEC3G	PSMD13
APOBEC3G	PSMD14
APOBEC3G	PSMD2
APOBEC3G	PSMD3
APOBEC3G	PSMD4
APOBEC3G	PSMD5
APOBEC3G	PSMD6
APOBEC3G	PSMD7
APOBEC3G	PSMD8
APOBEC3G	PSMD9
APOBEC3G	PSME1
APOBEC3G	PSME2
APOBEC3G	PSME3
APOBEC3G	PSME4
APOBEC3G	PSMF1
APOBEC3G	RBX1
APOBEC3G	RPS27A
APOBEC3G	TCEB1
APOBEC3G	TCEB2
APOBEC3G	UBA52
APOBEC3G	UBB
APOC2	APOC3
APOC2	APOE
APOC2	GPC1
APOC2	GPC2
APOC2	GPC3
APOC2	GPC4
APOC2	GPC5
APOC2	GPC6
APOC2	HSPG2
APOC2	LDLR
APOC2	LPL
APOC2	LRP1
APOC2	LRP10
APOC2	LRP12
APOC2	LRP2
APOC2	LRP8
APOC2	SDC1
APOC2	SDC2
APOC2	SDC3
APOC2	SDC4
APOC3	APOE
APOC3	GPC1
APOC3	GPC2
APOC3	GPC3
APOC3	GPC4
APOC3	GPC5
APOC3	GPC6
APOC3	HSPG2
APOC3	LDLR
APOC3	LPL
APOC3	LRP1
APOC3	LRP10
APOC3	LRP12
APOC3	LRP2
APOC3	LRP8
APOC3	SDC1
APOC3	SDC2
APOC3	SDC3
APOC3	SDC4
APOE	GPC1
APOE	GPC2
APOE	GPC3
APOE	GPC4
APOE	GPC5
APOE	GPC6
APOE	HSPG2
APOE	LDLR
APOE	LDLRAP1
APOE	LIPC
APOE	LPL
APOE	LRP1
APOE	LRP10
APOE	LRP12
APOE	LRP2
APOE	LRP8
APOE	MSR1
APOE	SDC1
APOE	SDC2
APOE	SDC3
APOE	SDC4
APOF	CETP
APOL1	HBA1
APOL1	HBA2
APOL1	HBB
APOL1	HPR
APP	BACE1
APP	CASP6
APP	CASP8
APP	CHRFAM7A
APP	CHRNA7
APP	F9
APP	FPR2
APP	GAPDH
APP	GNA11
APP	GNA14
APP	GNA15
APP	GNAI1
APP	GNAI2
APP	GNAI3
APP	GNAQ
APP	GNAT3
APP	GNB1
APP	GNB2
APP	GNB3
APP	GNB4
APP	GNB5
APP	GNG10
APP	GNG11
APP	GNG12
APP	GNG13
APP	GNG2
APP	GNG3
APP	GNG4
APP	GNG5
APP	GNG7
APP	GNG8
APP	GNGT1
APP	GNGT2
APP	GPC1
APP	HSP90AB1
APP	KAT5
APP	KLC1
APP	KLC2
APP	KLC3
APP	KLC4
APP	MAPK1
APP	MAPK10
APP	MAPK3
APP	MAPK8
APP	MAPK9
APP	NAE1
APP	NFKB1
APP	NFKB2
APP	NGFR
APP	NLRP3
APP	PSEN1
APP	RELA
APP	SUGT1
APPBP2	AR
APPL1	CASP3
APPL1	CASP9
APPL1	DCC
APPL1	KLK3
APRT	ATIC
APRT	CANT1
APRT	CMPK1
APRT	DCK
APRT	ENTPD1
APRT	ENTPD3
APRT	ENTPD4
APRT	ENTPD5
APRT	ENTPD6
APRT	ENTPD8
APRT	GDA
APRT	GMPR
APRT	GMPR2
APRT	GMPS
APRT	GUK1
APRT	HPRT1
APRT	ITPA
APRT	LOC100507855
APRT	LOC390877
APRT	MLXIPL
APRT	MTAP
APRT	NT5C
APRT	NT5C1A
APRT	NT5C1B
APRT	NT5C1B-RDH14
APRT	NT5C2
APRT	NT5C3A
APRT	NT5C3B
APRT	NT5E
APRT	NT5M
APRT	PDE10A
APRT	PDE11A
APRT	PDE1A
APRT	PDE1B
APRT	PDE1C
APRT	PDE2A
APRT	PDE3A
APRT	PDE3B
APRT	PDE4A
APRT	PDE4B
APRT	PDE4C
APRT	PDE4D
APRT	PDE5A
APRT	PDE6A
APRT	PDE6B
APRT	PDE6C
APRT	PDE6D
APRT	PDE6G
APRT	PDE6H
APRT	PDE7A
APRT	PDE7B
APRT	PDE8A
APRT	PDE8B
APRT	PDE9A
APRT	PNP
APRT	PPAT
APRT	PRPS1
APRT	PRPS1L1
APRT	PRPS2
APTX	DCLRE1C
APTX	LIG4
APTX	POLM
APTX	PRKDC
APTX	XRCC4
APTX	XRCC5
APTX	XRCC6
AQP10	AQP3
AQP10	AQP7
AQP10	AQP9
AQP10	SLC14A1
AQP10	SLC14A2
AQP2	CREB1
AQP2	CREB3
AQP2	CREB3L1
AQP2	CREB3L2
AQP2	CREB3L3
AQP2	CREB3L4
AQP2	CREB5
AQP2	MYO5B
AQP2	PRKACA
AQP2	PRKACB
AQP2	PRKACG
AQP2	PRKX
AQP2	RAB11A
AQP2	RAB11FIP2
AQP3	AQP7
AQP3	AQP9
AQP3	EXOC3
AQP3	EXOC4
AQP3	STX4
AQP5	EXOC3
AQP5	EXOC4
AQP5	STX4
AQP6	ARHGEF9
AQP6	BEST1
AQP6	BEST2
AQP6	BEST3
AQP6	BEST4
AQP6	BSND
AQP6	CLCN1
AQP6	CLCN2
AQP6	CLCN3
AQP6	CLCN4
AQP6	CLCN5
AQP6	CLCN6
AQP6	CLCN7
AQP6	CLCNKA
AQP6	CLCNKB
AQP6	GABRA1
AQP6	GABRA2
AQP6	GABRA3
AQP6	GABRA4
AQP6	GABRA5
AQP6	GABRA6
AQP6	GABRB1
AQP6	GABRB2
AQP6	GABRB3
AQP6	GABRG2
AQP6	GABRG3
AQP6	GABRR1
AQP6	GABRR2
AQP6	GABRR3
AQP6	GLRA1
AQP6	GLRA2
AQP6	GLRA3
AQP6	GLRA4
AQP6	GLRB
AQP6	OSTM1
AQP6	SLC12A1
AQP6	SLC12A2
AQP6	SLC12A3
AQP6	SLC12A4
AQP6	SLC12A5
AQP6	SLC12A6
AQP6	SLC12A7
AQP6	SLC26A3
AQP6	SLC26A4
AQP6	SLC26A6
AQP6	SLC26A7
AQP6	SLC26A9
AQP6	SLC4A1
AQP6	SLC4A10
AQP6	SLC4A2
AQP6	SLC4A3
AQP6	SLC4A8
AQP6	SLC5A5
AQP6	SLC5A7
AQP6	SLC5A8
AQP6	SLC6A1
AQP6	SLC6A11
AQP6	SLC6A12
AQP6	SLC6A13
AQP6	SLC6A14
AQP6	SLC6A5
AQP6	SLC6A6
AQP6	SLC6A7
AQP6	SLC6A9
AQP6	TTYH1
AQP6	TTYH2
AQP6	TTYH3
AQP7	AQP9
AQP8	GPX1
AQP8	GPX2
AQP8	GSTP1
AQP8	PRDX6
AQP8	SOD2
AQP9	SLC14A1
AQP9	SLC14A2
AR	CARM1
AR	CASP8
AR	CCND1
AR	CCND3
AR	CDK11B
AR	CDK6
AR	CTNNB1
AR	DAPK3
AR	DNAJA1
AR	FHL2
AR	FOXA1
AR	FOXO3
AR	GNB1
AR	GNB2L1
AR	GNG2
AR	GSK3B
AR	HDAC7
AR	HEY1
AR	HRAS
AR	HSP90AA1
AR	HSP90AB1
AR	HSP90B1
AR	IGF1R
AR	KAT2B
AR	KAT5
AR	KLK2
AR	KLK3
AR	MAPK1
AR	MAPK14
AR	MAPK3
AR	MAPK8
AR	MED1
AR	NCOA1
AR	NCOA2
AR	NCOA4
AR	NKX3-1
AR	NR0B1
AR	NR3C1
AR	PDE9A
AR	PELP1
AR	PGR
AR	PIK3CA
AR	PIK3R1
AR	PKN1
AR	PRDX1
AR	PRKACA
AR	PRKACB
AR	PRKACG
AR	PRKX
AR	SIRT1
AR	SMAD3
AR	SMAD4
AR	SMARCC1
AR	SNURF
AR	SRC
AR	TDG
AR	TMPRSS2
AR	UBE2I
AR	ZMIZ1
ARAF	HRAS
ARAF	KRAS
ARAF	MAP2K1
ARAF	MAP2K2
ARAF	MAPK1
ARAF	MAPK10
ARAF	MAPK11
ARAF	MAPK12
ARAF	MAPK13
ARAF	MAPK14
ARAF	MAPK3
ARAF	MAPK8
ARAF	MAPK9
ARAF	MRAS
ARAF	NRAS
ARAF	PRKCA
ARAF	PRKCB
ARAF	PRKCD
ARAF	PRKCE
ARAF	PRKCG
ARAF	PRKCH
ARAF	PRKCQ
ARAF	RAP1A
ARAF	RAP1B
ARAF	RRAS
ARAF	RRAS2
ARAP1	CDC42
ARAP1	GRB2
ARAP1	PDGFB
ARAP1	PDGFRB
ARAP1	PTPN11
ARAP1	RAC2
ARAP1	RAC3
ARAP1	RAP1A
ARAP1	RAP1B
ARAP1	RAPGEF1
ARAP1	RHOA
ARAP1	RHOB
ARAP1	RHOBTB1
ARAP1	RHOBTB2
ARAP1	RHOC
ARAP1	RHOD
ARAP1	RHOF
ARAP1	RHOG
ARAP1	RHOH
ARAP1	RHOJ
ARAP1	RHOQ
ARAP1	RHOT1
ARAP1	RHOT2
ARAP1	RHOU
ARAP1	RHOV
ARAP1	SHC1
ARAP1	SIPA1
ARAP1	SOS1
ARAP1	VAV2
ARAP2	ARF6
ARAP2	CDC42
ARAP2	RAC2
ARAP2	RAC3
ARAP2	RAP1A
ARAP2	RAP1B
ARAP2	RHOA
ARAP2	RHOB
ARAP2	RHOBTB1
ARAP2	RHOBTB2
ARAP2	RHOC
ARAP2	RHOD
ARAP2	RHOF
ARAP2	RHOG
ARAP2	RHOH
ARAP2	RHOJ
ARAP2	RHOQ
ARAP2	RHOT1
ARAP2	RHOT2
ARAP2	RHOU
ARAP2	RHOV
ARAP3	ARF6
ARAP3	CDC42
ARAP3	PIK3CA
ARAP3	PIK3CB
ARAP3	PIK3CG
ARAP3	PIK3R1
ARAP3	PIK3R6
ARAP3	PTEN
ARAP3	RAC2
ARAP3	RAC3
ARAP3	RAP1A
ARAP3	RAP1B
ARAP3	RHOA
ARAP3	RHOB
ARAP3	RHOBTB1
ARAP3	RHOBTB2
ARAP3	RHOC
ARAP3	RHOD
ARAP3	RHOF
ARAP3	RHOG
ARAP3	RHOH
ARAP3	RHOJ
ARAP3	RHOQ
ARAP3	RHOT1
ARAP3	RHOT2
ARAP3	RHOU
ARAP3	RHOV
ARAP3	SGK1
ARC	ATF2
ARC	ATF4
ARC	ATF6B
ARC	CREB1
ARC	CREB3
ARC	CREB3L1
ARC	CREB3L2
ARC	CREB3L3
ARC	CREB3L4
ARC	CREB5
ARCN1	ARF1
ARCN1	ARFGAP1
ARCN1	COPA
ARCN1	COPB1
ARCN1	COPB2
ARCN1	COPE
ARCN1	COPG1
ARCN1	COPZ1
AREG	EGFR
AREG	ERBB2
AREG	ERBB3
AREG	WWTR1
AREG	YAP1
AREGB	EGFR
AREGB	ERBB2
AREGB	ERBB3
AREGB	WWTR1
AREGB	YAP1
ARF1	ARF6
ARF1	ARFGAP1
ARF1	ARFIP2
ARF1	ARRB1
ARF1	ASAP1
ARF1	BLOC1S1
ARF1	CD4
ARF1	CLTA
ARF1	CLTB
ARF1	COP
ARF1	COPA
ARF1	COPB1
ARF1	COPB2
ARF1	COPE
ARF1	COPG1
ARF1	COPZ1
ARF1	CPD
ARF1	CTSZ
ARF1	CYTH2
ARF1	DNASE2
ARF1	GAK
ARF1	GBF1
ARF1	GGA3
ARF1	GNS
ARF1	GOSR2
ARF1	GPLD1
ARF1	GRASP
ARF1	HIP1R
ARF1	IGF2R
ARF1	KDELR1
ARF1	KDR
ARF1	M6PR
ARF1	NECAP1
ARF1	OCRL
ARF1	PI4KB
ARF1	PICALM
ARF1	PIK3C2A
ARF1	PIK3C2G
ARF1	PIK3CA
ARF1	PIK3R1
ARF1	PIP5K1A
ARF1	PLD2
ARF1	PTEN
ARF1	RAB5C
ARF1	SACM1L
ARF1	SNAPIN
ARF1	SNX2
ARF1	SNX5
ARF1	SNX9
ARF1	SORT1
ARF1	TBC1D8B
ARF1	TFRC
ARF1	TGOLN2
ARF1	TPD52
ARF1	TPD52L1
ARF1	TXNDC5
ARF1	USO1
ARF1	VAMP2
ARF1	VAMP7
ARF1	VAMP8
ARF1	VEGFA
ARF1	YIPF6
ARF3	PI4KB
ARF3	PIK3C2A
ARF3	PIK3C2G
ARF3	SACM1L
ARF4	EGF
ARF4	EGFR
ARF4	PLD2
ARF5	CYTH3
ARF6	ASAP1
ARF6	ASAP2
ARF6	ASAP3
ARF6	BIN1
ARF6	CLTC
ARF6	CPE
ARF6	CYTH2
ARF6	CYTH3
ARF6	EFNA1
ARF6	EGF
ARF6	EGFR
ARF6	EPHA2
ARF6	EXOC1
ARF6	EXOC2
ARF6	EXOC3
ARF6	EXOC4
ARF6	EXOC5
ARF6	EXOC6
ARF6	EXOC7
ARF6	FBXO8
ARF6	FN1
ARF6	GIT1
ARF6	GNAQ
ARF6	GULP1
ARF6	HGF
ARF6	IPCEF1
ARF6	IQSEC1
ARF6	ITGA1
ARF6	ITGA10
ARF6	ITGA11
ARF6	ITGA2
ARF6	ITGA2B
ARF6	ITGA3
ARF6	ITGA4
ARF6	ITGA5
ARF6	ITGA6
ARF6	ITGA7
ARF6	ITGA8
ARF6	ITGA9
ARF6	ITGAV
ARF6	ITGB1
ARF6	ITGB3
ARF6	KALRN
ARF6	KIF13B
ARF6	KLC1
ARF6	LHCGR
ARF6	MAPK1
ARF6	MAPK3
ARF6	MAPK8IP3
ARF6	MET
ARF6	NCK1
ARF6	NME1
ARF6	PIK3CA
ARF6	PIK3R1
ARF6	PIP5K1A
ARF6	PIP5K1B
ARF6	PIP5K1C
ARF6	PLD1
ARF6	PLD2
ARF6	PXN
ARF6	RAB11A
ARF6	RAB11FIP3
ARF6	RAC1
ARF6	RAC2
ARF6	RALBP1
ARF6	RHOA
ARF6	SLC2A4
ARF6	SPAG9
ARF6	SRC
ARF6	SYK
ARF6	TIAM1
ARF6	TSHR
ARF6	USP6
ARF6	VAMP3
ARFGAP1	CLTA
ARFGAP1	CLTB
ARFGAP1	COPA
ARFGAP1	COPB1
ARFGAP1	COPB2
ARFGAP1	COPE
ARFGAP1	COPG1
ARFGAP1	COPZ1
ARFGAP1	GGA3
ARFGAP1	KDELR1
ARFGAP1	XBP1
ARFGEF2	CCT2
ARFGEF2	CCT3
ARFGEF2	CCT4
ARFGEF2	CCT5
ARFGEF2	CCT6A
ARFGEF2	CCT7
ARFGEF2	CCT8
ARFGEF2	TCP1
ARFIP2	PLD2
ARFIP2	RAC1
ARG1	ARG2
ARG1	ASL
ARG1	ASS1
ARG1	ATF2
ARG1	CEBPB
ARG1	GGCT
ARG1	JUN
ARG1	NOS1
ARG1	NOS2
ARG1	NOS3
ARG1	OAT
ARG1	ODC1
ARG1	OTC
ARG1	SLC25A15
ARG1	SLC25A2
ARG1	SPI1
ARG1	STAT6
ARG2	ASL
ARG2	NOS1
ARG2	NOS2
ARG2	NOS3
